date,map_views,search_views,directions,call_clicks,website_clicks,average_rating,review_count_change,review_count_by_rating_1,review_count_by_rating_2,review_count_by_rating_3,review_count_by_rating_4,review_count_by_rating_5
2026-01-01,327,80,45,1,18,0,0,0,0,0,0,0
2026-01-02,297,56,44,0,5,0,0,0,0,0,0,0
2026-01-03,293,83,48,3,7,0,0,0,0,0,0,0
2026-01-04,262,60,35,1,14,0,0,0,0,0,0,0
2026-01-05,201,75,39,2,7,0,0,0,0,0,0,0
2026-01-06,219,58,42,0,9,0,0,0,0,0,0,0
2026-01-07,215,78,42,0,5,0,0,0,0,0,0,0
2026-01-08,209,72,39,0,10,0,1,0,0,0,0,1
2026-01-09,202,75,29,1,5,0,0,0,0,0,0,0
2026-01-10,351,74,47,0,7,0,0,0,0,0,0,0
2026-01-11,269,61,31,1,8,0,0,0,0,0,0,0
2026-01-12,275,80,41,0,8,0,0,0,0,0,0,0
2026-01-13,223,92,31,3,2,0,0,0,0,0,0,0
2026-01-14,217,94,31,2,6,0,0,0,0,0,0,0
2026-01-15,220,79,40,1,12,0,1,0,0,0,0,1
2026-01-16,237,95,37,0,12,0,0,0,0,0,0,0
2026-01-17,508,75,53,4,19,0,0,0,0,0,0,0
2026-01-18,351,84,54,1,12,0,1,0,0,0,1,0
2026-01-19,250,74,37,1,8,0,0,0,0,0,0,0
2026-01-20,218,88,35,0,9,0,0,0,0,0,0,0
2026-01-21,222,45,30,2,10,0,0,0,0,0,0,0
2026-01-22,213,67,22,0,10,0,0,0,0,0,0,0
2026-01-23,287,67,24,0,7,0,0,0,0,0,0,0
2026-01-24,213,33,30,1,7,0,0,0,0,0,0,0
2026-01-25,211,23,39,0,7,0,0,0,0,0,0,0
2026-01-26,192,51,26,1,14,0,0,0,0,0,0,0
2026-01-27,217,78,29,2,6,0,0,0,0,0,0,0
2026-01-28,190,62,23,1,3,4.4,0,0,0,0,0,0
2026-01-29,141,69,23,0,5,4.4,0,0,0,0,0,0
2026-01-30,195,67,19,0,8,4.4,0,0,0,0,0,0
2026-01-31,221,44,24,0,10,4.4,0,0,0,0,0,0
