date,map_views,search_views,directions,call_clicks,website_clicks,average_rating,review_count_change,review_count_by_rating_1,review_count_by_rating_2,review_count_by_rating_3,review_count_by_rating_4,review_count_by_rating_5
2026-01-01,307,58,25,1,16,0,0,0,0,0,0,0
2026-01-02,321,80,33,0,23,0,1,1,0,0,0,0
2026-01-03,341,99,35,4,35,0,1,0,1,0,0,0
2026-01-04,456,196,42,3,35,0,0,0,0,0,0,0
2026-01-05,346,76,24,2,26,0,2,0,0,0,0,2
2026-01-06,252,51,20,3,40,0,0,0,0,0,0,0
2026-01-07,276,38,30,1,25,0,0,0,0,0,0,0
2026-01-08,270,35,21,3,26,0,0,0,0,0,0,0
2026-01-09,285,54,27,4,29,0,0,0,0,0,0,0
2026-01-10,305,55,26,3,30,0,0,0,0,0,0,0
2026-01-11,367,61,49,8,29,0,0,0,0,0,0,0
2026-01-12,548,71,52,5,61,0,0,0,0,0,0,0
2026-01-13,347,53,27,1,28,0,0,0,0,0,0,0
2026-01-14,290,61,29,3,20,0,1,0,1,0,0,0
2026-01-15,328,42,38,5,22,0,0,0,0,0,0,0
2026-01-16,286,55,34,1,12,0,0,0,0,0,0,0
2026-01-17,427,83,51,1,28,0,0,0,0,0,0,0
2026-01-18,540,151,51,2,59,0,0,0,0,0,0,0
2026-01-19,394,80,37,0,41,0,0,0,0,0,0,0
2026-01-20,363,85,24,1,50,0,0,0,0,0,0,0
2026-01-21,356,67,22,0,43,0,0,0,0,0,0,0
2026-01-22,296,47,32,4,37,0,0,0,0,0,0,0
2026-01-23,264,38,42,6,31,0,0,0,0,0,0,0
2026-01-24,369,61,57,0,38,0,0,0,0,0,0,0
2026-01-25,502,122,48,1,39,0,0,0,0,0,0,0
2026-01-26,368,44,35,8,20,0,0,0,0,0,0,0
2026-01-27,324,49,43,1,56,0,0,0,0,0,0,0
2026-01-28,361,86,31,0,30,0,0,0,0,0,0,0
2026-01-29,326,118,34,0,32,0,0,0,0,0,0,0
2026-01-30,366,105,44,1,59,0,0,0,0,0,0,0
