date,map_views,search_views,directions,call_clicks,website_clicks,average_rating,review_count_change,review_count_by_rating_1,review_count_by_rating_2,review_count_by_rating_3,review_count_by_rating_4,review_count_by_rating_5
2024-01-01,0,0,0,0,0,0,8,0,0,4,4,8
2024-01-02,0,0,0,0,0,0,16,0,0,8,8,16
2024-01-03,0,0,0,0,0,0,14,0,0,4,10,14
2024-01-04,0,0,0,0,0,0,11,0,0,8,6,8
2024-01-05,0,0,0,0,0,0,13,0,0,2,8,16
2024-01-06,0,0,0,0,0,0,14,2,2,8,4,12
2024-01-07,0,0,0,0,0,0,9,0,0,4,8,6
2024-01-08,0,0,0,0,0,0,12,2,0,10,4,8
2024-01-09,0,0,0,0,0,0,7,0,0,0,8,6
2024-01-10,0,0,0,0,0,0,5,0,0,2,4,4
2024-01-11,0,0,0,0,0,0,3,0,0,0,0,6
2024-01-12,0,0,0,0,0,0,8,0,0,6,4,6
2024-01-13,0,0,0,0,0,0,11,0,0,6,8,8
2024-01-14,0,0,0,0,0,0,5,0,0,0,2,8
2024-01-15,0,0,0,0,0,0,9,0,0,2,8,8
2024-01-16,0,0,0,0,0,0,5,0,0,2,2,6
2024-01-17,0,0,0,0,0,0,12,0,0,2,12,10
2024-01-18,0,0,0,0,0,0,6,4,0,2,4,2
2024-01-19,0,0,0,0,0,0,4,0,0,2,0,6
2024-01-20,0,0,0,0,0,0,3,0,0,0,2,4
2024-01-21,0,0,0,0,0,0,9,0,0,2,6,10
2024-01-22,0,0,0,0,0,0,5,0,0,0,6,4
2024-01-23,0,0,0,0,0,0,4,0,0,2,4,2
2024-01-24,0,0,0,0,0,0,2,0,0,0,2,2
2024-01-25,0,0,0,0,0,0,9,0,0,2,2,14
2024-01-26,0,0,0,0,0,0,3,0,0,0,2,4
2024-01-27,0,0,0,0,0,0,5,0,0,4,2,4
2024-01-28,0,0,0,0,0,0,7,0,0,2,2,10
2024-01-29,0,0,0,0,0,0,9,0,0,2,14,2
2024-01-30,0,0,0,0,0,0,9,0,0,6,4,8
2024-01-31,0,0,0,0,0,0,4,0,2,4,0,2
2024-02-01,0,0,0,0,0,0,7,0,2,2,2,8
2024-02-02,0,0,0,0,0,0,4,0,0,2,2,4
2024-02-03,0,0,0,0,0,0,8,0,0,8,4,4
2024-02-04,0,0,0,0,0,0,10,0,2,2,4,12
2024-02-05,0,0,0,0,0,0,8,0,0,6,8,2
2024-02-06,0,0,0,0,0,0,10,0,2,4,4,10
2024-02-07,0,0,0,0,0,0,6,0,2,0,8,2
2024-02-08,0,0,0,0,0,0,6,0,0,2,2,8
2024-02-09,0,0,0,0,0,0,6,2,0,2,8,0
2024-02-10,0,0,0,0,0,0,15,2,0,6,6,16
2024-02-11,0,0,0,0,0,0,10,2,0,0,6,12
2024-02-12,0,0,0,0,0,0,6,0,0,2,2,8
2024-02-13,0,0,0,0,0,0,12,0,0,0,8,16
2024-02-14,0,0,0,0,0,0,6,2,0,0,6,4
2024-02-15,0,0,0,0,0,0,8,0,0,4,8,4
2024-02-16,0,0,0,0,0,0,2,0,0,0,2,2
2024-02-17,0,0,0,0,0,0,14,4,0,2,4,18
2024-02-18,0,0,0,0,0,0,7,0,2,2,4,6
2024-02-19,0,0,0,0,0,0,7,0,0,4,2,8
2024-02-20,0,0,0,0,0,0,9,0,0,0,10,8
